ChIJsVmFvCLdPzkRs28AUKtsssQ,Hexagon,28.0452008,73.2992447,4.0,museum,Rajasthan
ChIJsZbVz7ONQTkRXQaRoyfLeR8,Shri Pipleshwar Mahadev Temple,26.2841086,73.02839019999999,4.5,hindu_temple,Rajasthan
ChIJt-TeJQqNQTkRRJT0gFmvCPA,Jalandhar Nath Ji Temple Maha Mandir,26.3072436,73.04260289999999,4.5,hindu_temple,Rajasthan
ChIJt5p1zCi8RzkR_zL2jX0KxTI,Sri Mahaveer Mandir,26.9135139,70.9128039,4.9,place_of_worship,Rajasthan
ChIJtb__jGaSQTkRa76qHZynO78,Government Museum of Mandore,26.3527478,73.0326864,4.0,museum,Rajasthan
ChIJTfQ-IKE6RDkRW98beXKRZvU,Old Watch Tower of Barmer Fort,25.7418174,71.38551129999999,4.5,point_of_interest,Rajasthan
ChIJTTZE-YznPzkRohE7KlyLPfA,Bikaji Ki Tekri,28.0023506,73.3027951,4.1,museum,Rajasthan
ChIJtxPM3WYzRzkRHg-CkPSr-MY,Sri Dwarkadish temple,27.0082674,71.92487779999999,4.3,hindu_temple,Rajasthan
ChIJtZOJ5ySPbzkRAnj56VM4aNM,Charan Chauki,25.0966925,75.9360722,4.4,hindu_temple,Rajasthan
ChIJU648P16EbzkRb4FvBZnmvtg,Khade Ganeshji Mandir Mukhya Dwar,25.1138085,75.8314723,4.6,hindu_temple,Rajasthan
ChIJU6g7730nbjkRIfCSXS8GScY,Ranthambore Fort,26.0185217,76.4557092,4.4,point_of_interest,Rajasthan
ChIJuQqJ2YrvZzkRZqYsAYicllI,Jagmandir,24.5675944,73.6777615,4.4,premise,Rajasthan
ChIJVVVVnoVxcjkRrZtKkiGJHo4,Harshad Mata Temple,27.0076281,76.6053472,4.4,hindu_temple,Rajasthan
ChIJVVVVPg6VejkRO2ReODeKNXc,Gugor Fort,24.7375756,76.8564207,4.0,point_of_interest,Rajasthan
ChIJVWEXfzBlbzkRTeMaCzi8Ax8,Garadia Mahadev Temple,25.117415,75.7292258,4.7,hindu_temple,Rajasthan
ChIJw1BujlyxbTkRlufvmwfJwO4,Jaipur Wax Museum Nahargarh Fort,26.9391796,75.81627449999999,4.2,museum,Rajasthan
ChIJW3YrXD6MQTkRneKzcHaH-h0,Shree Chamunda Mata Mandir,26.2656679,73.012681,5.0,hindu_temple,Rajasthan
ChIJwbAghgu0bTkRYHt9ATEVgEQ,City Palace,26.9257713,75.8236581,4.4,premise,Rajasthan
ChIJwTebJIHdPzkRF06jFKZPOfY,Ganga State Museum,28.0170063,73.328746,4.2,museum,Rajasthan
ChIJWWMYXGzdazkRA-dBNGwhk7Q,Sri Panchkund Shiva Temple,26.4821525,74.5730925,4.8,hindu_temple,Rajasthan
ChIJw_ER9H-sbzkRnltpU1PQf60,Kanak Sagar,25.6708333,75.8072222,5.0,natural_feature,Rajasthan
ChIJx0lfsbGxbTkRgVOhxJ7EGbw,Jaigarh Fort,26.9850877,75.84559279999999,4.5,museum,Rajasthan
ChIJx6H6LHszRzkRVlBs36y1FN0,Jain Temple,27.0074167,71.9127475,4.4,place_of_worship,Rajasthan
ChIJx8aNuQTnazkRMpXlwS8jNR8,Akbari Fort,26.4607534,74.6335471,4.3,museum,Rajasthan
ChIJXS44VK1_bTkRJk5ZLkOsYEg,Sariska National Park,27.3284906,76.4331698,4.2,park,Rajasthan
ChIJxT05F7K2bTkRtk9N242uYtM,Museum of Gem and Jewellery,26.9164667,75.8192924,4.7,museum,Rajasthan
ChIJxV56pC4taTkROM8kjJjl7us,Beed Ke Balaji,25.7775952,74.9612832,4.4,hindu_temple,Rajasthan
ChIJxVv9vjmbbzkRbN_g4565CRg,Shree Mathuradheesh Ji Temple,25.177833,75.8342378,4.6,hindu_temple,Rajasthan
ChIJXyn5OrC2bTkRaGk8EzNDuwU,Albert Hall Museum,26.9115755,75.8194875,4.4,museum,Rajasthan
ChIJXYrFKtu1ejkRq7d2snC2ig4,Shergarh Fort ???????? ????,24.7046068,76.537308,4.1,point_of_interest,Rajasthan
ChIJYTmhILKVPzkRrG59X0Jk4DA,Gajner Wildlife Sanctuary,27.9484101,73.0346244,4.3,park,Rajasthan
ChIJyUJyErI4ZTkRgGJKCJIgb_A,Gagron Fort,24.6279768,76.1859755,4.3,point_of_interest,Rajasthan
ChIJyWzo7AqjczkRVxgTxnxLp5s,Bankey Bihari Temple,27.219279,77.4950631,4.7,hindu_temple,Rajasthan
ChIJyxbqImIzRzkRtcl4ZM6sG7k,Shree Jain Tirth Sansthan,27.011859,71.923723,4.4,place_of_worship,Rajasthan
ChIJyxfRg2YzRzkRrSTca5db4eE,Dali Bai Kangan,27.0067648,71.9225664,4.3,hindu_temple,Rajasthan
ChIJyZ56pjciaDkRl57m0olT_Ck,Badal Mahal,25.1490334,73.5803533,4.6,museum,Rajasthan
ChIJY_J0sll8cDkRmZM9K4wC7jw,Shahabad Fort Mahal,25.2353314,77.1348703,4.5,point_of_interest,Rajasthan
ChIJZ0sUuinlZzkRxGWDuBs_jSI,Shilpgram,24.6109599,73.6615813,4.3,point_of_interest,Rajasthan
ChIJZ4J_IdS0FzkR3qc2NuvqV5I,Shree Salasar Balaji Dham Mandir,27.7262756,74.7245155,4.7,hindu_temple,Rajasthan
ChIJZ5u7kgQ5EzkRQp7d7CRO8pQ,Khetri Mahal,28.1265015,75.3950648,4.1,point_of_interest,Rajasthan
ChIJZfvSWo7JcjkRJN4mccHi3yU,Shri chandaprabhu digamber jain atishay kshetra tijara ji,27.9361,76.8567728,4.7,place_of_worship,Rajasthan
